NFT ID,Issuer,Taxon,Serial,Name,URI,CID,Owner,Schema,Description,Image,Image CID,External_link,Video,Video CID,Attribute Background,Attribute Body,Attribute Clothing,Attribute Mouth,Attribute Eyebrows,Attribute Eyes,Attribute Head,Attribute Accessory
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEF060B197000011DC,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4572,Let's Effing Go! #3023,ipfs://bafkreihkr3ufx3327z3oo4r3isbbexsyw6ywzrdmkpznxsa5jsl7kamv5i,bafkreihkr3ufx3327z3oo4r3isbbexsyw6ywzrdmkpznxsa5jsl7kamv5i,rk5dmsuTy4yaSzyqGoH3Uix6f4nJ4jRAN,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeiepxvhqx7lqkiqwlyag64qfc4zd7mud2muykyh25nxtsqgbjqhbmq,bafybeiepxvhqx7lqkiqwlyag64qfc4zd7mud2muykyh25nxtsqgbjqhbmq,https://letseffinggo.com,,,Orange Spider,Straight Medium,Judge Camo,Fang,Wicked Brow,Pleading,Judge Wig,None
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEC2951395000011DA,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4570,Let's Effing Go! #2900,ipfs://bafkreifo7edsgwcs7h3kboxkusih6gib4oj3zkxpieqkugijjnfmqwwpom,bafkreifo7edsgwcs7h3kboxkusih6gib4oj3zkxpieqkugijjnfmqwwpom,rk5dmsuTy4yaSzyqGoH3Uix6f4nJ4jRAN,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeif2dvlkcmgs4se74qgkx74f62hz7nnfe7h5waszslffysadt7dzju,bafybeif2dvlkcmgs4se74qgkx74f62hz7nnfe7h5waszslffysadt7dzju,https://letseffinggo.com,,,Pirate Gold,Straight Medium,Teenage Werewolf,Wizard Beard,Skeptical,Jutan Spectacles,Werewolf,Sword
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEABAF4294000011D9,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4569,Let's Effing Go! #1396,ipfs://bafkreih2bkqjd6seafemog3rvy7cglmd7vklkfsyiuv4f5muxx2qoa3lz4,bafkreih2bkqjd6seafemog3rvy7cglmd7vklkfsyiuv4f5muxx2qoa3lz4,rk5dmsuTy4yaSzyqGoH3Uix6f4nJ4jRAN,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeihhzzuues5fmycioyzzb6zttugm5z4vgckqugipj676u5jglyzcgu,bafybeihhzzuues5fmycioyzzb6zttugm5z4vgckqugipj676u5jglyzcgu,https://letseffinggo.com,ipfs://bafybeiaigsamdlazwi42jdvu3bbnftfavemlisckztdgn2auojbx7ug5te,bafybeiaigsamdlazwi42jdvu3bbnftfavemlisckztdgn2auojbx7ug5te,Blackhole,Straight Diamond,Greek,Rainbow Puke,Eyebrows,Hypno,Paint Spill,Lightsaber Green
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE94C97593000011D8,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4568,Let's Effing Go! #2483,ipfs://bafkreif6e5hjuz2f5uzgaqjks4tlypkxhl6vzrqor6bbwft4gjlxaby6me,bafkreif6e5hjuz2f5uzgaqjks4tlypkxhl6vzrqor6bbwft4gjlxaby6me,rk5dmsuTy4yaSzyqGoH3Uix6f4nJ4jRAN,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeiaojulbdufwog2w2dcluvtl7l7t26yhhiwua4avrlmala3xfxz24u,bafybeiaojulbdufwog2w2dcluvtl7l7t26yhhiwua4avrlmala3xfxz24u,https://letseffinggo.com,,,Gradient Pink Blue,Straight Green,Badass Leather,Freckled Freak,Scarred,Pennywise,Chicken Head,Rattie Grey
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE50180690000011D5,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4565,Let's Effing Go! #2462,ipfs://bafkreihfpdbrfnvsa27l26fzipemjnxjsvtzzbfiylfae3yraj5z4hjfbm,bafkreihfpdbrfnvsa27l26fzipemjnxjsvtzzbfiylfae3yraj5z4hjfbm,rk5dmsuTy4yaSzyqGoH3Uix6f4nJ4jRAN,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeihejmc5and3qetb5yxtgmdhvgbylc2exlhzdyuxcjkl6jum6oimuy,bafybeihejmc5and3qetb5yxtgmdhvgbylc2exlhzdyuxcjkl6jum6oimuy,https://letseffinggo.com,,,Rosewood,Straight White,Swashbuckler,Scared,Muddled,No Sleep,Tricorn,None
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEF480BA8C000011D1,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4561,Let's Effing Go! #1681,ipfs://bafkreihad545vza6vmq7gd4lorxvhsrwbk2nukhbee6u7imsqivkeswf6u,bafkreihad545vza6vmq7gd4lorxvhsrwbk2nukhbee6u7imsqivkeswf6u,ra9Uk2bUtM5TUoWLiKsYNANNiDCUa1Wqi7,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeiapvkqau3drqn26ukhwh6iug72u6e4oaj7lcaeac4tydgt3deganq,bafybeiapvkqau3drqn26ukhwh6iug72u6e4oaj7lcaeac4tydgt3deganq,https://letseffinggo.com,ipfs://bafkreihooub7izw5suw36e52jgmv6gb4jr2hv4xoqvwnto5wdb6dm7wd5i,bafkreihooub7izw5suw36e52jgmv6gb4jr2hv4xoqvwnto5wdb6dm7wd5i,Space Sunset,Straight Medium,Karate Kid,Grit,Interested,White,Shelby Hat,Smoke
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEC6B51C8A000011CF,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4559,Let's Effing Go! #1715,ipfs://bafkreidqjowbfgvsr3pnkhoirowhnu62fnvaovo3xs5y6px5i5lk7o36h4,bafkreidqjowbfgvsr3pnkhoirowhnu62fnvaovo3xs5y6px5i5lk7o36h4,rk5dmsuTy4yaSzyqGoH3Uix6f4nJ4jRAN,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafkreiebb4ytxrcytl54bzrhme7jl36ycdh7uzt4bwn6zme6yhm3jllbxy,bafkreiebb4ytxrcytl54bzrhme7jl36ycdh7uzt4bwn6zme6yhm3jllbxy,https://letseffinggo.com,,,Pastel Green,Straight Medium,Messiah,Goatie Smile,Raised,Black Red Tint,Red Bull,None
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE98E97E88000011CD,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4557,Let's Effing Go! #261,ipfs://bafkreiep7gt7dkk54owne3hqp2l3kivfoucj75vzydchmcyuewnwgadieq,bafkreiep7gt7dkk54owne3hqp2l3kivfoucj75vzydchmcyuewnwgadieq,rk5dmsuTy4yaSzyqGoH3Uix6f4nJ4jRAN,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeihhw2jxu3mb5ervzebxogihljalzbvwa3lbnuqnh6j6jq5deak45i,bafybeihhw2jxu3mb5ervzebxogihljalzbvwa3lbnuqnh6j6jq5deak45i,https://letseffinggo.com,,,Gradient Bright,Straight Medium,Badass Leather,Anchor,Sad,Nerd,Biretta,Bible
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE6B1DD086000011CB,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4555,Let's Effing Go! #1245,ipfs://bafkreianjfm5aa3qwgh4pol5m3dn4a7ozfbdapo66i5q2w3rlx2kvmwhca,bafkreianjfm5aa3qwgh4pol5m3dn4a7ozfbdapo66i5q2w3rlx2kvmwhca,rk5dmsuTy4yaSzyqGoH3Uix6f4nJ4jRAN,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafkreidp6nceheeehcy3la6x5mlieijoqhr2gg7cd4jr5knvvs6qb6dcbm,bafkreidp6nceheeehcy3la6x5mlieijoqhr2gg7cd4jr5knvvs6qb6dcbm,https://letseffinggo.com,,,Pale Blue,Straight Light,Pilot,Freckles,Eyebrows,Heartbreaks,Bag Head,Bible
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE266C6583000011C8,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4552,Let's Effing Go! #853,ipfs://bafkreic7kxoeugde24sbitax5x7bgnf5472rjrhmqbcdz75aetkxzeon5a,bafkreic7kxoeugde24sbitax5x7bgnf5472rjrhmqbcdz75aetkxzeon5a,rJADeEHPeMqkq7pzYi4gTyaReQ3siLFgES,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 2,ipfs://bafybeifjscmhd4vmw5tuwuqroliirc32moaxrhqgmgf7qogicubfslff2q,bafybeifjscmhd4vmw5tuwuqroliirc32moaxrhqgmgf7qogicubfslff2q,https://letseffinggo.com,,,Gradient Pink Blue,Ape Yellow,Farmer,None,None,None,Fresh Prince,None
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE9D097BBD000011C2,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4546,Let's Effing Go! #609,ipfs://bafkreigvgoxw7hr2xapgpdtigsbynrtnzso4byqkt4qnozgtcw247qzw2m,bafkreigvgoxw7hr2xapgpdtigsbynrtnzso4byqkt4qnozgtcw247qzw2m,rHU8nu9zSnCpkL3gShG4aGawHzaRVfmKwQ,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeih3pbk2rzzowvji7w2isq6yflkl55uhjenokpeh6vi6m74onueksm,bafybeih3pbk2rzzowvji7w2isq6yflkl55uhjenokpeh6vi6m74onueksm,https://letseffinggo.com,ipfs://bafybeic6bgtbuqevf22jmoe5qs555e2beourd4omg7ngcaraaulo5ko3hu,bafybeic6bgtbuqevf22jmoe5qs555e2beourd4omg7ngcaraaulo5ko3hu,Color Burst,Straight Irridescent,Firefighter,Inspiring,Transylvanian,Pennywise,Banana Sleeveless,Smoke
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE8623AABC000011C1,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4545,Let's Effing Go! #1731,ipfs://bafkreigoxdepdgcufc57uqsyfvvp6dge2uzkcyft5zu4f5lqkdyvhovzje,bafkreigoxdepdgcufc57uqsyfvvp6dge2uzkcyft5zu4f5lqkdyvhovzje,rHU8nu9zSnCpkL3gShG4aGawHzaRVfmKwQ,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeigcskr7vbx5sphatjppktvv7jomyrernorfgxbaj4qmpvinmzxj4e,bafybeigcskr7vbx5sphatjppktvv7jomyrernorfgxbaj4qmpvinmzxj4e,https://letseffinggo.com,,,Paintsplosion,Straight Light,McWin,Wise,Raised,Waffer Red,Mushroom,None
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE58580CBA000011BF,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4543,Let's Effing Go! #1896,ipfs://bafkreiaanjplk3jpnhw62swvt6vx5h6k2qchlaor5zqjtcssy3hgb2hvou,bafkreiaanjplk3jpnhw62swvt6vx5h6k2qchlaor5zqjtcssy3hgb2hvou,rHU8nu9zSnCpkL3gShG4aGawHzaRVfmKwQ,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeigx3e7evopergp36msmoev6cmkz2fanhso7q6k4lzoootoite2uqa,bafybeigx3e7evopergp36msmoev6cmkz2fanhso7q6k4lzoootoite2uqa,https://letseffinggo.com,,,Sound,Straight Wood,Letterman Black,Freckles,Strong,Jutan Spectacles,Egg Head,Bible
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE13A691B7000011BC,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4540,Let's Effing Go! #1917,ipfs://bafkreibiofrrwyfk7ngxizgttj6l66bdt2l2xnigrjrd3b37fla3m7f4k4,bafkreibiofrrwyfk7ngxizgttj6l66bdt2l2xnigrjrd3b37fla3m7f4k4,rHU8nu9zSnCpkL3gShG4aGawHzaRVfmKwQ,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafkreidobtamnwxiq5u2sad6xwgf3vpmz75qdswnfiwjrlefggr3nui2gi,bafkreidobtamnwxiq5u2sad6xwgf3vpmz75qdswnfiwjrlefggr3nui2gi,https://letseffinggo.com,,,Pastel Pink,Straight Yellow,Desiordia,Dandy,Strong,Black Red Tint,Short Swept Blonde,Rattie Grey
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BECEF522B4000011B9,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4537,Let's Effing Go! #579,ipfs://bafkreiah3guzwnuznn3j3bevxbwlif7csoh7wkqb7lcbevhex7tzqoec4u,bafkreiah3guzwnuznn3j3bevxbwlif7csoh7wkqb7lcbevhex7tzqoec4u,rHU8nu9zSnCpkL3gShG4aGawHzaRVfmKwQ,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeiew77jk7okl4gqyivrfpvghm4j4vdxsifue24k5tfumb7ye3jhp6e,bafybeiew77jk7okl4gqyivrfpvghm4j4vdxsifue24k5tfumb7ye3jhp6e,https://letseffinggo.com,,,Irridescent,Straight Gold,Vestements,Scared,Skeptical,Aviators,Big Afro Brown,None
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEB80F55B3000011B8,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4536,Let's Effing Go! #2708,ipfs://bafkreied2a2llcmfwbfavzuplswod35pa5wl4pik3fuz2b7w6v7bbouwz4,bafkreied2a2llcmfwbfavzuplswod35pa5wl4pik3fuz2b7w6v7bbouwz4,rG3z57BRWMAX71bhHoDuroJTsmwPnxdwm4,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 1,ipfs://bafybeibj2dzrf24cmjrgenqxnvzlzwa46ii7siehkh3nibgoyiktnpcizm,bafybeibj2dzrf24cmjrgenqxnvzlzwa46ii7siehkh3nibgoyiktnpcizm,https://letseffinggo.com,,,Reef Gold,Straight White,Zombie Suit,Fangs,Raised,Its Alive,Billy,None
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEA12984B2000011B7,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4535,Let's Effing Go! #590,ipfs://bafkreidceeiljzmobdlf5xin5qsnwcmbgm5sxmo4ojl7zhizc4bszk6sxq,bafkreidceeiljzmobdlf5xin5qsnwcmbgm5sxmo4ojl7zhizc4bszk6sxq,rG3z57BRWMAX71bhHoDuroJTsmwPnxdwm4,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 1,ipfs://bafybeifpvkyqxxtio7pikbe6tdtuudf4qdxu4oen6vknzvswzos4ju34pq,bafybeifpvkyqxxtio7pikbe6tdtuudf4qdxu4oen6vknzvswzos4ju34pq,https://letseffinggo.com,,,Gradient Bright,Straight Irridescent,Puffer Camo,Angry,Skeptical,Hypno,Bucket Hat Pink,Just A Vase
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE5C7809AF000011B4,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4532,Let's Effing Go! #848,ipfs://bafkreifdt23uale4ertxvjyzyapl7h4mxmpp5t7kltlpe3za25qsopjtvi,bafkreifdt23uale4ertxvjyzyapl7h4mxmpp5t7kltlpe3za25qsopjtvi,rk5dmsuTy4yaSzyqGoH3Uix6f4nJ4jRAN,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeiexhxzjeyf2fdcv43wiva5t76u5od52cwmh6rfbgkx34djf73n4g4,bafybeiexhxzjeyf2fdcv43wiva5t76u5od52cwmh6rfbgkx34djf73n4g4,https://letseffinggo.com,,,Gradient Pink Blue,Ape,Farmer,None,None,None,Fresh Prince,Bible
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE459238AE000011B3,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4531,Let's Effing Go! #790,ipfs://bafkreihdddlgxfnihrgriwevoe5xxpq4cop57kkwio5m665wiymfjivwtq,bafkreihdddlgxfnihrgriwevoe5xxpq4cop57kkwio5m665wiymfjivwtq,rk5dmsuTy4yaSzyqGoH3Uix6f4nJ4jRAN,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeiaa5lcswltnmirjrpxdje3pzxpztr5zah7kv25atyybpqwusxji6m,bafybeiaa5lcswltnmirjrpxdje3pzxpztr5zah7kv25atyybpqwusxji6m,https://letseffinggo.com,,,Sound,Ape Melting,Wizard Robe,None,None,None,Dixie Cup,None
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE609812A4000011A9,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4521,Let's Effing Go! #81,ipfs://bafkreiaumlgcec7aqmxbqoapucdxax5vjshsqm4pbtvpdoqj44ka4w37za,bafkreiaumlgcec7aqmxbqoapucdxax5vjshsqm4pbtvpdoqj44ka4w37za,rk5dmsuTy4yaSzyqGoH3Uix6f4nJ4jRAN,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeiefobe65wijyrg7zv4ory3qg55mifooyx75rlnfatgx46vxd72cti,bafybeiefobe65wijyrg7zv4ory3qg55mifooyx75rlnfatgx46vxd72cti,https://letseffinggo.com,ipfs://bafybeifaarrd2yoxe6tmwas4ei6dveeyquwxhzeq7vqw3psrdrwilvtebi,bafybeifaarrd2yoxe6tmwas4ei6dveeyquwxhzeq7vqw3psrdrwilvtebi,Color Burst,Metal Skeleton,Hoodie GO,None,None,None,Tidal,Baseball Bat
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE0500D6A0000011A5,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4517,Let's Effing Go! #3296,ipfs://bafkreicipqsqw7czuehxinfsoima3v6ybpu7y2dvehe4vizpxkn6g2r35y,bafkreicipqsqw7czuehxinfsoima3v6ybpu7y2dvehe4vizpxkn6g2r35y,rJ2xTNcsYKgiGMLzfQ6muAS2EiomjnE8Bj,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 1,ipfs://bafybeiggfj4szgvj3mi7i63woa5yqgdslg4sdkpcxevpflgnxc5zk4pbqm,bafybeiggfj4szgvj3mi7i63woa5yqgdslg4sdkpcxevpflgnxc5zk4pbqm,https://letseffinggo.com,,,Orange Grave,Straight Burned,Wolfy,Lycanthrope,Demented,Poppet,Open Mind,Devil Pitchfork
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEEE1AF9DF000011A4,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4516,Let's Effing Go! #3443,ipfs://bafkreifslcdjylb7yt5jmsmbtpk6lioz5iw5vzjci4ixtdzt7oe3ambska,bafkreifslcdjylb7yt5jmsmbtpk6lioz5iw5vzjci4ixtdzt7oe3ambska,rJ2xTNcsYKgiGMLzfQ6muAS2EiomjnE8Bj,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 1,ipfs://bafybeibl3xt52s2yffihv2ruutnlqb3sqfxvo66ozuyz55g6ek5d53egba,bafybeibl3xt52s2yffihv2ruutnlqb3sqfxvo66ozuyz55g6ek5d53egba,https://letseffinggo.com,,,Orange Grave,Straight Burned,Open Heart,Nightmare Grin,Transylvanian,Ghoul,Hodl Hat,Devil Pitchfork
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BED73528DE000011A3,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4515,Let's Effing Go! #3332,ipfs://bafkreibmrmxnczalb7r46kz5buxijksbonidivazy3tef6zbe3eew3amvy,bafkreibmrmxnczalb7r46kz5buxijksbonidivazy3tef6zbe3eew3amvy,rJ2xTNcsYKgiGMLzfQ6muAS2EiomjnE8Bj,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 1,ipfs://bafybeiaurn2uky2wxipobsi6zndy3rkvm2iifba7xx4zlygbw5jubiworq,bafybeiaurn2uky2wxipobsi6zndy3rkvm2iifba7xx4zlygbw5jubiworq,https://letseffinggo.com,,,Burnt Orange,Straight Green,Zombie Suit,Threaded,Ghost,Unfinished Business,Mummy Mask,None
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEC04F5BDD000011A2,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4514,Let's Effing Go! #2816,ipfs://bafkreieywbkv5w4lbo6mko24vgvx6uq3icbfjqwir43r4bfze254ljj2be,bafkreieywbkv5w4lbo6mko24vgvx6uq3icbfjqwir43r4bfze254ljj2be,rJ2xTNcsYKgiGMLzfQ6muAS2EiomjnE8Bj,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 1,ipfs://bafybeich7swzoy3mn7pztafufxrxlxhfrycblmlqgbnu5wnoybcxfypury,bafybeich7swzoy3mn7pztafufxrxlxhfrycblmlqgbnu5wnoybcxfypury,https://letseffinggo.com,,,Orange Grave,Straight Burned,Mummy Suit,Gragh,Incensed,Chucky,Medusa,Devil Pitchfork
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEA9698ADC000011A1,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4513,Let's Effing Go! #137,ipfs://bafkreibj6wg6nq4igyyq6hsmhzghn4xasjqbhsfcwexercarcbelosg4ma,bafkreibj6wg6nq4igyyq6hsmhzghn4xasjqbhsfcwexercarcbelosg4ma,rhA5i9dWtXprHXYiAzgUdRoyybGmfnV9Pj,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 2,ipfs://bafybeia5cfw4i6k2ujtkfltvqu4vsft4csqchbxo5dik3vflbyq2nplzme,bafybeia5cfw4i6k2ujtkfltvqu4vsft4csqchbxo5dik3vflbyq2nplzme,https://letseffinggo.com,ipfs://bafybeibqzvyjbpi2foj2gpe3x5pdyilh24d2aliy3gmgdistsvrxgte7vm,bafybeibqzvyjbpi2foj2gpe3x5pdyilh24d2aliy3gmgdistsvrxgte7vm,Claw Silver,Curved Dark,Crop Hoodie Blue,Confident,Voodoo,Waffer Black,High Pony,Sword
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE0920D3D50000119A,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4506,Let's Effing Go! #812,ipfs://bafkreidktxkqdnqe3iey6dggjgkybpwnuunp5i7wvijtolhzxtmbc4juaa,bafkreidktxkqdnqe3iey6dggjgkybpwnuunp5i7wvijtolhzxtmbc4juaa,rhA5i9dWtXprHXYiAzgUdRoyybGmfnV9Pj,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 2,ipfs://bafybeiet37do5yr5pj264fkuaonczxjvjposz3r5ktcaahdpnn22udj7iu,bafybeiet37do5yr5pj264fkuaonczxjvjposz3r5ktcaahdpnn22udj7iu,https://letseffinggo.com,ipfs://bafybeibvhz3joz2abbpt26pmdfrjr2vbuqjoshcenemmlcibhwsl5lcvtu,bafybeibvhz3joz2abbpt26pmdfrjr2vbuqjoshcenemmlcibhwsl5lcvtu,Pastel Orange,Ape Xray,Lion Suit,None,None,None,Mushroom,Lightsaber Blue
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BE0D40DCCA0000118F,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4495,Let's Effing Go! #1129,ipfs://bafkreibpidvmgmtp6pkba4wr77sithj5lxpo2jcpw25z6izhcmx5727o5m,bafkreibpidvmgmtp6pkba4wr77sithj5lxpo2jcpw25z6izhcmx5727o5m,rhA5i9dWtXprHXYiAzgUdRoyybGmfnV9Pj,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 2,ipfs://bafkreif75x3wqhqu3n7sgko4kv2774scw5phdw4zpuhmj6klg7ypo6j3pm,bafkreif75x3wqhqu3n7sgko4kv2774scw5phdw4zpuhmj6klg7ypo6j3pm,https://letseffinggo.com,,,Pale Purple,Curved Dark,Hoodie Irridescent Multicord,Confident,Interested,Pink Lemonades,Short Wavy Black,Test Tube
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEDF753EC80000118D,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4493,Let's Effing Go! #868,ipfs://bafkreiaejgjpiutkcb6tcnha3uba7lrd4xfveug4syeozc7egnd7mh45le,bafkreiaejgjpiutkcb6tcnha3uba7lrd4xfveug4syeozc7egnd7mh45le,rHU8nu9zSnCpkL3gShG4aGawHzaRVfmKwQ,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafkreifwg6jnjnk73q2754drblmnimu6fck37vnssnqrctwlc7t42tnotm,bafkreifwg6jnjnk73q2754drblmnimu6fck37vnssnqrctwlc7t42tnotm,https://letseffinggo.com,,,Pastel Orange,Ape,Karate Kid,None,None,None,Sombrero,Bible
00091B58D1AE1BC312BEF9C68233FB0C8CF6A338F7C227BEC88F61C70000118C,rLfgoMintj3KBcs4s2XKtquvDwEte2kYfJ,1760,4492,Let's Effing Go! #814,ipfs://bafkreib3y2oorgqg3hb5xn7n2fz242yslggerg57rwb7cuhphakw4kpnsi,bafkreib3y2oorgqg3hb5xn7n2fz242yslggerg57rwb7cuhphakw4kpnsi,rHU8nu9zSnCpkL3gShG4aGawHzaRVfmKwQ,ipfs://QmNpi8rcXEkohca8iXu7zysKKSJYqCvBJn3xJwga8jXqWU,Season 3,ipfs://bafybeibbfqd3tdey4egx5o3hmzfw52kfyvdca7kjl5754jckyctfmi4aia,bafybeibbfqd3tdey4egx5o3hmzfw52kfyvdca7kjl5754jckyctfmi4aia,https://letseffinggo.com,,,Sound,Ape Xray,Letterman Blue,None,None,None,Shelby Hat,Scythe
